sid,session_code,mk_session,prolific_id,participant_code,round_nb,player,dyad,manipulation,condition,difficulty,confidence_1,confidence_2,indv_response,correct_response,indv_responded_correctly,rt_individual,indv_stim_order,group_choice,grp_responded_correctly,decision_count,group_rt,both_agree,mean_social_dominance,mean_aggresive_dominance,confidence_levels,player_nb,other_manipulation,changed_answer,group_follows_individual,conf_change,speech_onset,onset_diff,spoke_first,abs_dyad_conf_diff1,abs_dyad_conf_diff2,conf_diff_1,higher_conf,abs_conf_diff_levels,other_higher_conf
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,22,5ayoq4ege,p5p6,dominant,Non-conflict,Hard,65,68,Right,Right,True,2913.9,20:23,Right,True,1,6301.9,1,5.375,1.4285714285714286,3,p5,submissive,False,True,3,1095.5625,662.6875,True,12.0,21.0,12.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,23,5ayoq4ege,p2p5,submissive,Conflict,Easy,76,73,Right,Right,True,3026.7,30:40,Right,,1,21115.9,1,5.375,1.4285714285714286,4,p5,dominant,False,True,-3,900.0625,2554.0625,True,40.0,63.0,40.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,24,5ayoq4ege,p2p5,submissive,Conflict,Easy,60,68,Right,Right,True,2193.8,30:40,Right,,1,13277.6,1,5.375,1.4285714285714286,3,p5,dominant,False,True,8,299.7291666666667,2137.7500000000005,True,23.0,38.0,23.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,25,5ayoq4ege,p3p5,submissive,Non-conflict,Easy,57,65,Right,Right,True,3228.6,20:27,Right,True,1,8097.7,1,5.375,1.4285714285714286,3,p5,dominant,False,True,8,2412.458333333333,1958.4791666666665,False,2.0,5.0,-2.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,26,5ayoq4ege,p3p5,dominant,Conflict,Easy,56,56,Left,Left,True,3000.1,40:30,Left,,1,7432.8,1,5.375,1.4285714285714286,3,p5,submissive,False,True,0,1712.5625,266.7708333333337,False,2.0,5.0,2.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,27,5ayoq4ege,p1p5,submissive,Non-conflict,Hard,56,66,Right,Right,True,3342.7,20:23,Right,True,1,9151.2,1,5.375,1.4285714285714286,3,p5,dominant,False,True,10,487.52083333333337,208.45833333333337,True,35.0,21.0,35.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,28,5ayoq4ege,p1p5,dominant,Conflict,Easy,69,63,Right,Right,True,2879.9,20:27,Right,,1,6612.8,1,5.375,1.4285714285714286,3,p5,submissive,False,True,-6,0.0,766.6458333333334,True,47.0,63.0,47.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,29,5ayoq4ege,p4p5,submissive,Conflict,Easy,67,72,Left,Left,True,2500.0,40:30,Left,,1,8201.1,1,5.375,1.4285714285714286,3,p5,dominant,False,True,5,245.8125,2224.9791666666665,True,18.0,42.0,18.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,30,5ayoq4ege,p5p6,submissive,Non-conflict,Easy,70,58,Right,Right,True,2606.3,20:27,Right,True,1,414.7,1,5.375,1.4285714285714286,3,p5,dominant,False,True,-12,825.0208333333333,2508.3125,True,13.0,4.0,13.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,31,5ayoq4ege,p2p5,submissive,Non-conflict,Hard,59,61,Right,Right,True,3055.0,20:23,Right,True,1,16975.4,1,5.375,1.4285714285714286,3,p5,dominant,False,True,2,,,,6.0,1.0,6.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,32,5ayoq4ege,p3p5,submissive,Conflict,Easy,63,36,Right,Right,True,2566.8,20:27,Left,,1,30085.1,1,5.375,1.4285714285714286,3,p5,dominant,True,False,-27,,,,3.0,13.0,3.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,33,5ayoq4ege,p1p5,dominant,Non-conflict,Easy,67,78,Right,Right,True,2478.7,30:40,Right,True,1,2568.6,1,5.375,1.4285714285714286,3,p5,submissive,False,True,11,,,,2.0,3.0,2.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,611a8d23c1d17506a23df589,ayoq4ege,34,5ayoq4ege,p4p5,submissive,Non-conflict,Hard,52,59,Left,Right,False,4157.3,30:34,Left,False,1,13150.6,1,5.375,1.4285714285714286,3,p5,dominant,False,True,7,,,,4.0,6.0,4.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,1,6x39syjaw,p5p6,dominant,Conflict,Easy,76,92,Left,Right,False,8111.5,30:40,Left,,1,9211.9,1,5.0,3.7142857142857135,4,p6,submissive,False,True,16,,,,23.0,36.0,23.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,2,6x39syjaw,p4p6,submissive,Non-conflict,Easy,89,94,Left,Left,True,2963.2,40:30,Left,True,1,2040.3,1,5.0,3.7142857142857135,4,p6,dominant,False,True,5,229.1458333333333,579.2083333333335,True,39.0,5.0,39.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,3,6x39syjaw,p2p6,submissive,Non-conflict,Hard,71,35,Right,Right,True,3356.0,30:34,Right,True,1,598.6,1,5.0,3.7142857142857135,3,p6,dominant,False,True,-36,720.9583333333334,3237.2916666666665,True,38.0,25.0,38.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,4,6x39syjaw,p3p6,dominant,Conflict,Easy,48,40,Left,Left,True,4698.0,27:20,undecided,,0,1672.3,0,5.0,3.7142857142857135,2,p6,submissive,True,False,-8,1741.625,1666.6041666666665,True,9.0,19.0,-9.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,5,6x39syjaw,p1p6,dominant,Non-conflict,Easy,86,93,Left,Left,True,4744.4,40:30,Left,True,1,8452.3,1,5.0,3.7142857142857135,4,p6,submissive,False,True,7,20.916666666666668,1270.7083333333333,True,47.0,58.0,47.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,6,6x39syjaw,p5p6,dominant,Non-conflict,Hard,61,65,Right,Right,True,4056.8,20:23,Right,True,1,8990.8,1,5.0,3.7142857142857135,3,p6,submissive,False,True,4,2587.645833333333,2587.645833333333,False,9.0,7.0,9.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,7,6x39syjaw,p4p6,submissive,Conflict,Easy,76,82,Right,Right,True,4131.2,30:40,Right,,1,1060.0,1,5.0,3.7142857142857135,4,p6,dominant,False,True,6,4770.979166666667,3021.062500000001,False,20.0,19.0,20.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,8,6x39syjaw,p2p6,dominant,Non-conflict,Easy,82,87,Left,Left,True,5371.1,40:30,Left,True,1,181.5,1,5.0,3.7142857142857135,4,p6,submissive,False,True,5,2287.375,1062.375,False,3.0,2.0,3.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,9,6x39syjaw,p3p6,dominant,Non-conflict,Hard,93,86,Right,Right,True,2768.1,20:23,Right,True,1,3427.4,1,5.0,3.7142857142857135,4,p6,submissive,False,True,-7,3024.958333333333,1441.770833333334,True,4.0,14.0,4.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,10,6x39syjaw,p1p6,dominant,Conflict,Easy,66,84,Right,Right,True,2346.1,30:40,Right,,1,2054.7,1,5.0,3.7142857142857135,3,p6,submissive,False,True,18,950.0,866.5625,True,43.0,24.0,43.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,11,6x39syjaw,p5p6,submissive,Non-conflict,Easy,75,83,Right,Right,True,2805.9,30:40,Right,True,1,6977.3,1,5.0,3.7142857142857135,3,p6,dominant,False,True,8,1233.4166666666663,2195.729166666667,True,19.0,9.0,19.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,12,6x39syjaw,p4p6,submissive,Non-conflict,Hard,64,84,Right,Right,True,2891.9,20:23,Right,True,1,4520.4,1,5.0,3.7142857142857135,3,p6,dominant,False,True,20,0.0,3337.479166666667,True,10.0,4.0,-10.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,13,6x39syjaw,p2p6,dominant,Conflict,Easy,88,73,Left,Left,True,2405.5,40:30,Left,,1,8497.3,1,5.0,3.7142857142857135,4,p6,submissive,False,True,-15,1845.7708333333333,1641.7083333333333,True,69.0,58.0,69.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,14,6x39syjaw,p3p6,submissive,Non-conflict,Easy,90,74,Right,Right,True,1583.0,30:40,Right,True,1,1111.0,1,5.0,3.7142857142857135,4,p6,dominant,False,True,-16,1062.5,662.5416666666666,False,42.0,22.0,42.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,15,6x39syjaw,p1p6,dominant,Non-conflict,Hard,59,58,Right,Right,True,4405.9,30:34,Right,True,1,4299.9,1,5.0,3.7142857142857135,3,p6,submissive,False,True,-1,1266.625,812.6458333333335,False,45.0,23.0,45.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,16,6x39syjaw,p5p6,submissive,Conflict,Easy,40,53,Left,Right,False,4064.4,20:27,Left,,1,1790.5,1,5.0,3.7142857142857135,2,p6,dominant,False,True,13,916.6666666666666,220.9375,False,13.0,3.0,-13.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,17,6x39syjaw,p5p6,dominant,Conflict,Easy,54,57,Left,Left,True,2025.4,27:20,Left,,1,771.8,1,5.0,3.7142857142857135,3,p6,submissive,False,True,3,2970.8125,2208.25,False,4.0,24.0,-4.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,18,6x39syjaw,p4p6,dominant,Non-conflict,Easy,58,94,Left,Left,True,2523.4,40:30,Left,True,1,6848.9,1,5.0,3.7142857142857135,3,p6,submissive,False,True,36,2383.3125,470.8125,True,0.0,24.0,0.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,19,6x39syjaw,p2p6,dominant,Non-conflict,Hard,79,92,Right,Right,True,2970.5,30:34,Right,True,1,526.4,1,5.0,3.7142857142857135,4,p6,submissive,False,True,13,50.083333333333336,3754.0416666666665,True,43.0,32.0,43.0,True,4,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,20,6x39syjaw,p3p6,submissive,Conflict,Easy,56,47,Left,Left,True,2637.0,40:30,Right,,1,1757.1,1,5.0,3.7142857142857135,3,p6,dominant,True,False,-9,3795.9583333333335,3216.666666666667,False,11.0,23.0,-11.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,21,6x39syjaw,p1p6,submissive,Non-conflict,Easy,55,61,Right,Right,True,3165.4,20:27,Right,True,1,2307.7,1,5.0,3.7142857142857135,3,p6,dominant,False,True,6,175.10416666666669,616.5416666666667,True,28.0,29.0,-28.0,False,3,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,22,6x39syjaw,p5p6,submissive,Non-conflict,Hard,53,89,Right,Right,True,4077.2,20:23,Right,True,1,6301.9,1,5.0,3.7142857142857135,3,p6,dominant,False,True,36,1758.25,662.6875,False,12.0,21.0,-12.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,23,6x39syjaw,p4p6,dominant,Conflict,Easy,57,90,Right,Right,True,3009.7,30:40,Right,,1,3323.4,1,5.0,3.7142857142857135,3,p6,submissive,False,True,33,736.9791666666666,2175.4791666666665,True,4.0,34.0,4.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,24,6x39syjaw,p4p6,submissive,Conflict,Easy,52,38,Left,Left,True,4234.2,27:20,Right,,1,5256.4,1,5.0,3.7142857142857135,3,p6,dominant,True,False,-14,1345.8125,1179.2291666666665,True,26.0,35.0,-26.0,False,3,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,25,6x39syjaw,p2p6,submissive,Non-conflict,Easy,55,64,Right,Right,True,3307.1,30:40,Right,True,1,568.5,1,5.0,3.7142857142857135,3,p6,dominant,False,True,9,3054.145833333333,1516.708333333334,True,18.0,21.0,-18.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,26,6x39syjaw,p2p6,dominant,Conflict,Easy,79,79,Left,Left,True,1775.2,40:30,Left,,1,3546.0,1,5.0,3.7142857142857135,4,p6,submissive,False,True,0,2799.895833333333,1225.229166666667,True,21.0,34.0,21.0,True,3,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,27,6x39syjaw,p3p6,submissive,Non-conflict,Hard,55,86,Right,Right,True,2041.9,20:23,Right,True,1,5942.9,1,5.0,3.7142857142857135,3,p6,dominant,False,True,31,2420.833333333333,1987.4791666666665,False,2.0,32.0,-2.0,False,1,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,28,6x39syjaw,p3p6,submissive,Conflict,Easy,64,63,Left,Left,True,2039.8,40:30,Left,,1,772.9,1,5.0,3.7142857142857135,3,p6,dominant,False,True,-1,4241.770833333334,3100.291666666668,False,12.0,16.0,12.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,29,6x39syjaw,p1p6,submissive,Conflict,Easy,54,33,Left,Left,True,1590.6,40:30,Right,,1,405.3,1,5.0,3.7142857142857135,3,p6,dominant,True,False,-21,3683.333333333333,3062.375,False,16.0,47.0,-16.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,30,6x39syjaw,p5p6,dominant,Non-conflict,Easy,57,62,Right,Right,True,3120.2,20:27,Right,True,1,414.7,1,5.0,3.7142857142857135,3,p6,submissive,False,True,5,3333.333333333333,2508.3125,False,13.0,4.0,-13.0,False,2,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,31,6x39syjaw,p4p6,dominant,Non-conflict,Hard,56,61,Right,Right,True,2583.5,30:34,Right,True,1,1842.8,1,5.0,3.7142857142857135,3,p6,submissive,False,True,5,,,,12.0,1.0,12.0,True,2,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,32,6x39syjaw,p2p6,submissive,Conflict,Easy,91,96,Right,Right,True,2349.1,20:27,Left,,1,1962.7,1,5.0,3.7142857142857135,4,p6,dominant,True,False,5,,,,8.0,13.0,8.0,True,1,False
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,33,6x39syjaw,p3p6,dominant,Non-conflict,Easy,71,75,Left,Left,True,1811.1,27:20,Left,True,1,3312.0,1,5.0,3.7142857142857135,3,p6,submissive,False,True,4,,,,29.0,25.0,-29.0,False,3,True
interactive_psychophysics,rix3vv3s,mk_3_rix3vv3s,65031d5ca9f619d9e0412f0a,x39syjaw,34,6x39syjaw,p1p6,submissive,Non-conflict,Hard,61,62,Left,Left,True,1765.1,34:30,Left,True,1,6663.7,1,5.0,3.7142857142857135,3,p6,dominant,False,True,1,,,,3.0,47.0,3.0,True,1,False
